Prov.; Des.  ;   q   ;    Q     ; H     ;Epoch     ; M    ;Peri. ;Node   ;Incl. ; e     ; a      ;Opps.    ; Ref.      
2013;OR11   ;29.910;132.394; 7.28  ;20240331;  9.5 ; 317.0;  53.2 ; 21.1 ;631;81.152;11;E2023-W29  
2013;HY156  ;38.267;43.042; 6.88  ;20240331;354.4 ; 157.5;  86.2 ; 21.4 ;59;40.654;13;MPO745323  
2013;HX156  ;19.498;29.190; 8.13  ;20240331;218.6 ; 260.3; 137.2 ; 14.9 ;199;24.344;9;E2024-JU2  
2013;FY27   ;35.417;81.870; 3.11  ;20240331;216.5 ; 139.8; 186.9 ; 33.3 ;396;58.644;12;E2024-GD4  
2013;EH154  ;25.530;37.782; 7.91  ;20240331;323.3 ; 355.2; 267.4 ;  8.2 ;194;31.656;12;E2024-GD4  
2013;CV82   ;10.633;23.304;11.79  ;20240331; 37.5 ;  40.7; 137.1 ; 18.5 ;373;16.969;9;MPO701526  
2012;HK85   ;38.199;76.165; 6.83  ;20240331;351.4 ; 174.6;  75.8 ;  4.8 ;332;57.182;9;MPO701513  
2012;FL84   ;38.551;166.612; 6.79  ;20240331;  6.9 ; 141.4;  53.0 ; 26.1 ;0.624 1;2.582;10;MPO701511  
2012;DY98   ;35.095;104.346; 7.26  ;20240331;  7.1 ; 160.3;  15.7 ; 18.7 ;497;69.721;12;E2024-KE9  
2012;DX98   ;35.099;60.118; 7.33  ;20240331;  7.2 ; 188.2;   9.8 ; 13.1 ;263;47.609;12;MPO701510  
2012;BA155  ;34.572;75.460; 6.08  ;20240331;339.4 ; 341.1; 228.3 ; 14.4 ;372;55.016;14;E2024-J18  
2012;BZ154  ;36.023;118.354; 7.10  ;20240331;  8.6 ; 174.0; 289.1 ; 26.4 ;533;77.188;9;MPO701509  
2012;BX154  ;37.094;109.454; 6.38  ;20240331; 21.4 ; 128.8; 341.0 ; 10.2 ;494;73.274;10;MPO701509  
2010;TB192  ;37.231;73.163; 6.44  ;20240331; 28.8 ; 110.1; 243.7 ; 13.0 ;325;55.197;11;MPO780468  
2010;TU191  ;14.772;26.830;10.89  ;20240331; 43.6 ; 345.3;  60.8 ;  1.8 ;290;20.801;10;E2024-B03  
2010;PP81   ;37.778;68.095; 6.82  ;20240331;  5.4 ; 174.7; 172.2 ; 30.7 ;286;52.937;10;MPO713319  
2008;KV42   ;21.155;62.638; 8.66  ;20240331;344.8 ; 132.7; 261.1 ;103.4 ;495;41.897;6;MPO701456  
2007;VJ305  ;35.234;369.559; 6.86  ;20240331;  2.3 ; 338.7;  24.3 ; 12.0 ;0.826 2;2.397;14;MPO701444  
2007;UM126  ;8.557;17.235;10.32  ;20240331;169.9 ; 104.3; 184.7 ; 41.7 ;336;12.896;14;MPO701441  
2007;TK422  ;17.211;25.215; 9.07  ;20240331;138.4 ; 201.0;  65.4 ;  3.1 ;189;21.213;12;MPO701439  
2003;YL179  ;38.715;39.268; 7.36  ;20240331; 26.5 ; 171.1; 262.1 ;  2.5 ;7;38.992;6;MPO701392  
2003;UJ292  ;38.034;74.884; 6.90  ;20240331;358.1 ; 221.6; 194.5 ; 11.0 ;326;56.459;8;MPO701390  
2003;QW113  ;26.311;77.202; 7.26  ;20240331;346.0 ; 253.8; 160.3 ;  6.9 ;492;51.757;14;MPO780441  
2001;XQ254  ;31.017;79.738; 7.89  ;20240331; 13.3 ;  10.1; 107.2 ;  7.1 ;440;55.377;13;E2023-D68  
2000;CQ105  ;34.601;78.743; 6.17  ;20240331;327.2 ; 103.5; 130.7 ; 19.7 ;389;56.672;13;E2023-FA2  
1998;XY95   ;37.285;91.659; 6.29  ;20240331;354.6 ;  89.3;  47.2 ;  6.7 ;422;64.472;15;E2024-B79  
1998;UU43   ;31.905;41.451; 7.23  ;20240331;305.1 ; 276.4; 231.2 ;  9.6 ;130;36.678;16;E2023-W66  
2017;KZ31   ;10.940;96.981;10.33  ;20240331;  6.6 ; 300.9; 144.8 ;161.7 ;797;53.960;10;E2024-EF2  
2017;CX33   ;10.428;135.322;11.11  ;20240331;  4.1 ; 162.8; 315.8 ; 72.0 ;857;72.875;6;MPO701372  
2016;NM56   ;10.567;134.319;11.44  ;20240331;  4.9 ; 345.9; 350.0 ;144.0 ;854;72.443;7;MPO701372  
2015;RR245  ;34.128;131.957; 3.99  ;20240331;327.6 ; 259.9; 211.8 ;  7.5 ;589;83.042;15;E2024-M08  
2015;OV79   ;37.071;44.459; 5.99  ;20240331;287.2 ; 307.8; 117.6 ; 30.4 ;91;40.765;8;MPO780437  
2015;HT171  ;8.190;14.840;12.40  ;20240331; 86.9 ; 139.9;  58.8 ; 33.2 ;289;11.515;7;MPO701372  
2015;DV224  ;21.987;90.180; 7.66  ;20240331; 17.5 ; 277.4; 209.3 ; 29.5 ;608;56.083;10;E2024-GD4  
2015;CM3    ;6.910;21.145;12.82  ;20240331; 63.7 ; 162.9; 314.8 ; 16.8 ;507;14.028;7;MPO701372  
2015;BJ518  ;14.718;28.118; 8.21  ;20240331;297.5 ; 325.9; 328.5 ;  6.4 ;313;21.418;14;E2024-JA9  
2015;BG518  ;10.173;18.955;12.03  ;20240331; 40.6 ;  10.8; 213.8 ;  1.8 ;301;14.564;9;MPO701372  
2015;BD518  ;16.255;30.129; 9.46  ;20240331; 20.7 ; 168.1; 344.0 ; 17.2 ;299;23.192;11;E2024-D99  
2014;YK50   ;38.961;194.089; 5.85  ;20240331;  0.4 ; 169.2;  27.9 ; 29.7 ;0.666 1;16.525;13;E2024-F50  
2014;YF50   ;35.709;123.216; 5.38  ;20240331;  1.3 ;  86.8;  72.7 ; 18.2 ;551;79.462;13;E2024-CI1  
2014;XV40   ;35.094;86.498; 5.99  ;20240331;354.8 ;  62.8;  93.2 ; 36.3 ;423;60.796;12;E2024-B79  
2014;XP40   ;27.839;174.707; 7.05  ;20240331;359.3 ; 294.4; 258.7 ; 11.5 ;0.725 1;1.273;11;E2024-JA9  
2014;XO40   ;16.179;99.049; 7.95  ;20240331;357.9 ;  24.0; 212.1 ; 26.9 ;719;57.614;14;E2024-L29  
2014;WS510  ;34.483;76.346; 5.50  ;20240331; 35.2 ; 269.4; 161.8 ;  8.9 ;378;55.415;15;E2024-CA7  
2014;WH510  ;32.654;121.220; 6.48  ;20240331;  7.2 ; 213.2; 269.4 ; 18.6 ;576;76.937;12;E2024-G02  
2014;WD510  ;38.212;78.982; 5.92  ;20240331; 12.8 ;  11.8;  79.3 ; 19.0 ;348;58.597;12;E2024-C37  
2014;WZ508  ;23.398;131.014; 7.90  ;20240331;  8.6 ; 149.9; 338.8 ; 24.2 ;697;77.206;11;MPO701372  
2014;WX508  ;13.168;23.784;11.07  ;20240331; 18.8 ; 264.6; 257.5 ; 11.6 ;287;18.476;6;MPO701372  
2014;WV508  ;15.574;92.494; 9.32  ;20240331;  3.8 ; 110.8;  34.2 ; 21.2 ;712;54.034;11;E2024-L56  
2014;VU37   ;39.348;42.554; 4.97  ;20240331;214.4 ; 336.0; 248.1 ; 28.5 ;39;40.951;13;E2024-FB1  
2014;UT114  ;15.891;45.137; 8.79  ;20240331;  7.5 ; 119.5; 319.6 ; 15.2 ;479;30.514;10;E2024-H78  
2014;TZ85   ;32.742;54.814; 4.79  ;20240331;159.7 ; 334.6; 337.0 ; 14.9 ;252;43.778;11;E2024-C24  
2014;TV85   ;14.644;28.588; 9.40  ;20240331; 12.0 ; 269.7; 256.9 ; 12.2 ;323;21.616;13;E2024-JA9  
2014;TZ33   ;9.447;67.628;11.31  ;20240331; 13.3 ; 159.4; 171.8 ; 85.9 ;755;38.537;6;MPO701371  
2014;QX441  ;37.026;40.462; 5.46  ;20240331; 29.6 ; 303.4;  44.0 ; 25.9 ;44;38.744;13;E2024-A05  
2014;QV441  ;18.810;45.209; 8.73  ;20240331;  8.8 ; 234.7; 159.1 ; 26.5 ;412;32.010;12;E2023-XG7  
2014;PR70   ;14.428;130.722;10.35  ;20240331;  3.3 ;  52.6; 337.4 ;  7.6 ;801;72.575;12;E2023-X62  
2014;OX393  ;11.995;39.691;11.17  ;20240331; 23.3 ; 331.0;  45.9 ; 14.7 ;536;25.843;5;MPO701371  
2014;NW65   ;11.156;35.377; 6.48  ;20240331;314.8 ; 232.9; 216.0 ; 20.4 ;521;23.266;15;E2024-M08  
2014;MJ70   ;37.696;210.919; 6.18  ;20240331;359.4 ; 253.2;  96.1 ; 15.5 ;0.697 1;24.308;8;E2023-Q57  
2014;MY69   ;38.600;42.535; 5.79  ;20240331;137.8 ; 201.6;   1.1 ; 17.4 ;49;40.567;12;MPO780436  
2014;LV28   ;34.232;104.604; 5.69  ;20240331;352.8 ;  27.5; 316.7 ; 10.7 ;507;69.418;12;E2023-XA2  
2014;LN28   ;16.282;56.997; 8.30  ;20240331;  0.9 ; 159.4; 197.2 ;  8.7 ;556;36.640;12;MPO780436  
2014;LM28   ;16.770;532.574; 9.95  ;20240331;  0.5 ;  38.4; 246.3 ; 84.8 ;0.939 2;74.672;7;MPO701371  
2014;KZ101  ;33.653;207.115; 6.50  ;20240331;  3.2 ;  81.9; 161.2 ; 18.6 ;0.720 1;20.384;8;MPO701371  
2014;KW101  ;37.497;44.082; 5.98  ;20240331; 56.2 ;  53.9; 200.4 ; 19.3 ;81;40.790;11;MPO780436  
2014;KR101  ;10.597;18.710;11.46  ;20240331; 41.4 ; 156.8; 128.4 ;  9.1 ;277;14.653;10;MPO780436  
2014;JX80   ;35.795;74.683; 6.17  ;20240331; 10.3 ;  49.6; 196.5 ; 28.9 ;352;55.239;14;E2023-P27  
2014;JF80   ;18.789;49.608; 8.82  ;20240331;  8.5 ;  84.2; 261.2 ; 13.8 ;451;34.199;12;MPO780436  
2014;JD80   ;18.994;31.913; 9.13  ;20240331;356.1 ; 242.3; 109.1 ; 39.1 ;254;25.453;9;E2023-Q78  
2014;JB80   ;12.699;25.771;10.92  ;20240331; 26.6 ; 154.2; 131.6 ; 13.4 ;340;19.235;11;E2023-Q57  
2014;HF200  ;35.430;85.484; 5.82  ;20240331;351.6 ; 254.1;  21.6 ;  9.7 ;414;60.457;8;MPO701371  
2014;HE200  ;33.921;70.098; 6.40  ;20240331;345.1 ;  36.8; 231.4 ;  9.4 ;348;52.009;13;E2024-JA9  
2014;GH54   ;37.151;80.945; 6.19  ;20240331;  1.8 ; 200.1;  31.8 ; 27.1 ;371;59.048;11;E2024-JF3  
2014;GD54   ;34.612;140.720; 6.69  ;20240331;  4.3 ; 302.4; 253.2 ;  4.8 ;605;87.666;12;E2024-H72  
2014;GS53   ;29.930;36.640; 6.42  ;20240331;122.9 ; 330.8; 132.3 ; 15.2 ;101;33.285;16;E2024-J78  
2014;DB143  ;18.312;21.906; 9.13  ;20240331; 85.2 ; 335.7; 208.0 ; 21.4 ;89;20.109;9;MPO701370  
2014;CP23   ;38.121;66.071; 6.16  ;20240331;  2.1 ;  20.8; 145.8 ; 28.5 ;268;52.096;13;E2024-E23  
2014;CN23   ;11.269;21.328; 8.89  ;20240331;282.4 ;  12.0; 359.9 ; 14.1 ;309;16.299;9;MPO701370  
2013;UL10   ;6.163;13.679;12.63  ;20240331;113.1 ; 186.3; 233.9 ; 19.2 ;379;9.921;8;MPO745323  
2013;PV74   ;38.738;61.667; 5.67  ;20240331; 34.9 ; 238.6;  49.1 ;  2.3 ;228;50.203;13;E2023-Q57  
2013;MZ11   ;16.816;32.035; 8.02  ;20240331;334.8 ;  19.4;  19.9 ;  6.4 ;312;24.425;13;E2024-LA2  
2013;FJ28   ;19.507;50.189; 7.79  ;20240331;334.5 ;  78.9; 184.9 ; 21.9 ;440;34.848;11;E2024-L94  
2012;DW98   ;39.708;42.079; 6.01  ;20240331;  7.3 ; 354.0; 209.7 ; 19.1 ;29;40.894;15;E2024-K96  
2011;OA60   ;35.142;46.596; 5.00  ;20240331; 30.6 ; 142.5; 129.5 ; 23.1 ;140;40.869;13;E2024-LD2  
2011;LZ28   ;27.913;101.132; 7.12  ;20240331;354.9 ;  99.8; 315.3 ; 13.5 ;567;64.523;16;MPO780436  
2010;XZ78   ;5.396;9.896;12.94  ;20240331;205.0 ; 228.2; 252.4 ; 39.2 ;294;7.646;6;MPO701370  
2010;VL201  ;34.821;38.606; 5.88  ;20240331;345.7 ; 341.1; 104.1 ;  5.5 ;52;36.713;13;E2024-A65  
2010;RE64   ;36.490;96.639; 4.28  ;20240331;325.5 ;  19.5;  67.6 ; 13.5 ;452;66.565;12;E2023-XG5  
2010;AH2    ;38.760;42.258; 5.82  ;20240331;331.5 ;  49.5; 127.6 ; 18.0 ;43;40.509;17;E2024-KA5  
2008;CT190  ;34.654;70.329; 5.68  ;20240331; 11.9 ;  47.2; 103.6 ; 38.9 ;340;52.491;18;E2024-H58  
2007;TG422  ;35.5761;129.031; 6.47  ;20240331;  0.5 ; 285.8; 112.9 ; 18.6 ;0.939 5;82.303;12;MPO701369  
2007;RH283  ;10.603;21.339; 8.58  ;20240331;181.6 ; 329.5; 286.5 ; 21.3 ;336;15.971;17;MPO701369  
2002;QX47   ;16.083;35.052; 8.82  ;20240331; 79.4 ;   4.6; 276.1 ;  7.3 ;371;25.568;12;MPO701369  
2016;FH13   ;9.420;39.595;10.26  ;20240331; 29.4 ; 306.5; 176.4 ; 93.6 ;616;24.508;7;E2023-BI1  
2015;KZ120  ;8.373;84.492;10.15  ;20240331;  5.8 ;  66.4; 250.1 ; 85.5 ;820;46.433;5;MPO701258  
2016;AE193  ;16.492;45.539; 8.33  ;20240331; 20.8 ; 171.1; 292.3 ; 10.3 ;468;31.016;19;E2024-KD4  
2015;SO20   ;33.183;313.101; 6.64  ;20240331;  1.0 ; 355.0;  33.6 ; 23.4 ;0.808 1;73.142;15;MPO780380  
2003;HB57   ;38.081;273.496; 7.50  ;20240331;  2.8 ;  10.6; 198.0 ; 15.5 ;0.756 1;55.789;7;MPO745323  
2000;YB2    ;37.756;40.156; 7.13  ;20240331; 97.4 ; 214.9; 135.5 ;  3.8 ;31;38.956;7;MPO701045  
2015;HO171  ;6.673;10.730;11.98  ;20240331;113.4 ;  64.0; 278.5 ; 33.2 ;233;8.702;9;E2023-XA2  
2001;QF331  ;31.604;53.837; 7.93  ;20240331;353.8 ; 249.2; 156.7 ;  2.7 ;260;42.720;6;MPO700997  
2015;PN291  ;6.634;22.525;11.75  ;20240331; 33.8 ;  31.0;  12.8 ;  9.5 ;545;14.579;10;E2024-EF2  
2014;OB394  ;35.025;59.156; 6.30  ;20240331;358.3 ;  10.6;   8.1 ; 20.7 ;256;47.091;14;E2023-XG5  
2014;JJ80   ;31.238;55.296; 5.67  ;20240331;348.1 ;  98.5; 261.7 ; 18.7 ;278;43.267;15;E2024-L81  
2013;TC146  ;21.226;29.369; 6.63  ;20240331;118.1 ;  54.7; 147.5 ; 14.2 ;161;25.298;15;MPO780347  
2013;JN65   ;39.838;41.167; 7.49  ;20240331;194.4 ; 335.7;  79.9 ; 19.7 ;16;40.503;5;MPO700940  
2013;JN64   ;37.795;67.675; 8.43  ;20240331; 19.3 ;  78.8; 146.5 ;  7.7 ;283;52.735;5;MPO700940  
2013;JH64   ;36.292;81.321; 5.84  ;20240331; 57.3 ;  59.3;  86.0 ; 13.8 ;383;58.807;10;MPO700940  
2013;JE64   ;34.132;60.876; 8.31  ;20240331; 35.0 ;  88.6; 107.1 ;  8.3 ;281;47.504;6;MPO700940  
2013;GZ136  ;33.874;137.534; 8.20  ;20240331;357.1 ;  36.7; 214.0 ; 18.4 ;605;85.704;6;MPO745323  
2013;GV136  ;39.474;42.299; 8.27  ;20240331; 91.5 ; 280.5; 216.1 ;  7.5 ;35;40.887;5;MPO700939  
2010;PL66   ;13.138;29.505; 7.83  ;20240331;316.2 ;  95.7;   8.5 ; 24.3 ;384;21.321;14;E2024-C46  
2013;TJ159  ;36.327;71.022; 6.85  ;20240331; 20.2 ; 175.3; 165.1 ;  4.8 ;323;53.674;10;E2023-Y46  
2012;VS113  ;38.057;73.456; 7.16  ;20240331; 11.3 ; 220.7; 171.5 ; 26.8 ;317;55.756;7;MPO700833  
2016;EX     ;6.013;11.129;12.76  ;20240331; 72.8 ; 177.8;  69.7 ;  6.3 ;298;8.571;10;MPO780305  
2014;FW     ;10.743;47.066;10.03  ;20240331; 16.2 ; 114.8;  98.2 ; 12.7 ;628;28.905;8;MPO700779  
2014;QB442  ;36.732;97.904; 6.53  ;20240331; 19.1 ; 270.1;  75.4 ;  7.3 ;454;67.318;12;MPO700546  
2015;FZ117  ;13.086;32.429;10.92  ;20240331; 40.1 ; 357.2; 154.9 ;  6.8 ;425;22.758;11;E2024-GJ9  
2015;DB216  ;12.916;25.165; 8.52  ;20240331;341.8 ; 238.7;   6.2 ; 37.8 ;322;19.041;16;E2024-L23  
2014;SR303  ;10.355;19.938;11.45  ;20240331; 50.5 ;   7.7;  21.6 ;  3.0 ;316;15.146;8;MPO700400  
2014;QN441  ;33.154;60.258; 6.71  ;20240331; 12.5 ; 243.6; 144.6 ; 20.7 ;290;46.706;13;E2024-A05  
2014;GE45   ;32.727;77.154; 6.51  ;20240331;355.1 ; 274.3; 318.9 ;  0.8 ;404;54.940;15;E2024-L29  
2013;PH44   ;15.577;23.988; 9.35  ;20240331; 35.9 ; 179.6; 160.8 ; 33.5 ;213;19.782;15;MPO780201  
2012;CE17   ;18.953;23.848; 9.00  ;20240331; 24.7 ; 355.8; 174.5 ;  5.9 ;114;21.401;14;E2024-F50  
2012;CG     ;14.402;43.293; 8.88  ;20240331; 52.9 ; 293.2; 128.8 ; 14.6 ;501;28.848;14;MPO700386  
2011;ON45   ;9.821;13.595;11.51  ;20240331; 43.9 ;  78.1; 330.3 ;  8.2 ;161;11.708;11;E2024-CA7  
2011;OD16   ;19.529;28.484; 8.87  ;20240331;  3.0 ; 202.1; 166.1 ;  6.3 ;187;24.006;15;E2023-QB4  
2011;KT19   ;23.861;47.607; 7.45  ;20240331; 41.9 ; 323.1; 243.9 ;110.3 ;332;35.734;14;E2024-KA5  
2011;FY9    ;15.153;100.905; 8.93  ;20240331; 12.8 ; 300.4; 214.4 ; 37.8 ;739;58.029;12;MPO700381  
2011;AC72   ;11.190;40.037;10.89  ;20240331; 30.3 ;  23.0; 119.3 ; 13.8 ;563;25.614;6;MPO700381  
2010;VW11   ;36.567;65.761; 5.41  ;20240331;  8.6 ; 259.7; 158.0 ; 27.8 ;285;51.164;14;E2024-DB9  
2010;PK66   ;40.753;40.908; 5.62  ;20240331;322.8 ;  28.9; 331.6 ; 13.6 ;2;40.831;15;E2023-RF8  
2010;JC80   ;31.466;78.310; 6.12  ;20240331;356.3 ; 217.3;  50.9 ;  3.1 ;427;54.888;11;MPO700380  
2010;HE79   ;31.845;45.708; 5.28  ;20240331; 74.4 ; 280.8; 238.8 ; 15.8 ;179;38.777;17;MPO745323  
2010;GF65   ;22.061;44.344; 7.28  ;20240331;351.4 ; 285.3;   0.6 ; 12.4 ;336;33.202;8;MPO700379  
2010;FE49   ;33.594;72.992; 6.50  ;20240331; 18.3 ; 130.9;  57.9 ; 11.7 ;370;53.293;15;MPO745323  
2010;FD49   ;31.917;77.742; 6.41  ;20240331;  7.5 ; 142.0;  66.3 ; 10.7 ;418;54.829;17;E2024-LC5  
2010;FC49   ;36.802;40.792; 5.85  ;20240331;258.5 ; 305.4;   1.8 ; 39.8 ;51;38.797;17;MPO745323  
2010;FB49   ;18.013;26.874; 7.39  ;20240331;231.4 ; 172.0; 184.9 ; 24.4 ;197;22.443;16;E2024-L10  
2010;EK139  ;32.472;104.991; 4.05  ;20240331;350.7 ; 285.0; 346.3 ; 29.5 ;528;68.732;14;E2024-L23  
2010;EO65   ;14.011;36.024; 9.66  ;20240331; 25.1 ; 271.0; 315.6 ; 11.4 ;440;25.017;9;MPO700379  
2008;OG19   ;38.616;95.102; 4.86  ;20240331;  6.6 ; 141.3; 164.1 ; 13.1 ;422;66.859;17;E2024-M25  
2008;LP17   ;29.851;146.560; 6.53  ;20240331;  4.5 ; 164.6;  72.5 ; 14.1 ;662;88.206;13;MPO700369  
2007;OC10   ;35.534;64.423; 5.23  ;20240331; 16.4 ;  53.3; 258.3 ; 21.7 ;289;49.978;18;E2024-L81  
2007;JK43   ;23.572;68.631; 7.29  ;20240331; 14.1 ;  10.4; 233.7 ; 44.9 ;489;46.101;14;MPO700363  
2005;PU21   ;29.281;339.539; 6.45  ;20240331;357.7 ; 227.6; 192.5 ;  6.2 ;0.841 1;84.410;19;E2024-K36  
2004;PT107  ;38.218;43.324; 6.09  ;20240331;  1.9 ;  22.4; 320.9 ; 26.1 ;63;40.771;19;MPO780191  
2002;GG166  ;14.112;54.634; 8.23  ;20240331;351.1 ; 275.3;  33.0 ;  7.7 ;589;34.373;13;E2024-JR7  
2000;PE30   ;35.896;73.277; 6.12  ;20240331; 34.2 ; 148.4; 127.4 ; 18.4 ;342;54.587;18;MPO700345  
2013;LU28   ;8.743;361.530; 8.28  ;20240331;360.0 ; 152.9; 276.0 ;125.3 ;0.953 1;85.136;12;E2024-J18  
2014;HY123  ;6.977;30.256;11.46  ;20240331; 32.2 ; 232.0; 314.6 ; 13.9 ;625;18.617;6;MPO700238  
2012;VU85   ;20.204;38.503; 7.30  ;20240331;331.4 ; 264.5; 252.5 ; 15.0 ;312;29.353;6;MPO700232  
2014;ON6    ;5.837;20.885;11.71  ;20240331; 77.8 ; 195.7;  94.3 ;  3.9 ;563;13.361;12;MPO700168  
2014;AT28   ;6.541;15.329;12.10  ;20240331; 66.0 ; 280.3; 262.6 ;165.6 ;402;10.935;9;MPO700166  
2013;XZ8    ;8.416;18.278; 9.49  ;20240331; 21.5 ; 288.2; 266.6 ; 22.6 ;369;13.347;16;E2024-LD5  
2012;WD36   ;37.592;117.842; 6.84  ;20240331;341.9 ; 293.0; 177.2 ; 23.7 ;516;77.717;7;MPO700011  
2012;UT68   ;12.619;28.032; 9.47  ;20240331; 41.0 ;   6.2;  43.7 ; 15.4 ;379;20.325;11;E2024-F97  
2005;RO43   ;13.884;44.090; 7.16  ;20240331;343.3 ; 326.3; 198.1 ; 35.5 ;521;28.987;20;E2024-F07  
2010;VZ98   ;34.363;286.350; 5.03  ;20240331;359.4 ; 313.6; 117.4 ;  4.5 ;0.786 1;60.356;15;E2024-E23  
2013;TV158  ;36.477;192.612; 6.38  ;20240331;  0.5 ; 232.2; 181.0 ; 31.1 ;0.682 1;14.545;10;MPO780024  
2013;EK73   ;5.382;20.448;13.12  ;20240331; 81.6 ;  49.0; 141.2 ;  9.0 ;583;12.915;4;MPO699741  
2005;CH81   ;37.552;72.487; 8.16  ;20240331; 16.8 ;  14.6; 122.8 ;  5.1 ;317;55.020;7;MPO699686  
2012;HH2    ;29.099;40.334; 6.33  ;20240331; 46.5 ;  99.1;  56.4 ; 28.6 ;162;34.717;17;E2024-LA2  
2003;QB92   ;31.973;38.121; 7.41  ;20240331;172.9 ;  62.1; 120.0 ;  3.5 ;88;35.047;5;MPO712950  
2002;DH5    ;13.901;29.974;10.23  ;20240331; 90.5 ; 327.0; 157.0 ; 22.5 ;366;21.937;6;MPO699556  
2009;MS9    ;11.026;762.105; 9.74  ;20240331;  0.5 ; 128.8; 220.1 ; 67.9 ;0.971 3;86.565;15;MPO731181  
2005;VJ119  ;11.273;58.558;10.57  ;20240331; 26.7 ; 245.8; 301.5 ;  7.0 ;677;34.916;8;MPO699295  
2012;GN12   ;9.456;20.676;10.75  ;20240331; 88.1 ; 171.5; 350.8 ; 12.6 ;372;15.066;9;MPO698956  
2011;WU92   ;5.540;12.097;13.04  ;20240331;146.6 ;  22.1; 101.2 ;  6.5 ;372;8.819;8;MPO698845  
2012;BR61   ;11.653;31.199; 9.30  ;20240331; 27.4 ; 158.0;  24.4 ;  2.0 ;456;21.426;15;E2024-C82  
2004;OR15   ;37.246;75.791; 7.63  ;20240331; 13.2 ;  13.7; 285.3 ;  6.9 ;341;56.519;7;E2022-N78  
2010;RM64   ;6.138;33.477;11.24  ;20240331; 46.7 ; 291.6; 113.8 ; 27.0 ;690;19.807;7;MPO730954  
2009;YD7    ;13.353;233.276;10.08  ;20240331;  2.7 ; 326.7; 126.0 ; 30.8 ;0.892 1;23.314;11;E2024-H69  
2009;YF7    ;6.497;17.580;10.84  ;20240331; 48.2 ;  89.3;  97.5 ; 31.0 ;460;12.038;12;E2024-L42  
2009;QV38   ;5.974;15.552;12.00  ;20240331;143.3 ;  13.3;  11.4 ; 19.9 ;445;10.763;5;MPO698035  
2008;YB3    ;6.463;16.678; 9.46  ;20240331;119.8 ; 330.2; 112.5 ;105.1 ;441;11.570;9;E2024-C06  
2007;RG283  ;15.279;24.737; 8.41  ;20240331;  5.2 ; 149.2; 311.8 ; 28.8 ;236;20.008;12;E2024-CG3  
2010;NV1    ;9.466;580.268;10.55  ;20240331;  0.9 ; 133.1; 136.2 ;140.8 ;0.968 2;94.867;7;MPO697843  
2009;HH36   ;7.091;18.432;10.87  ;20240331; 83.4 ; 240.7;  72.2 ; 23.2 ;444;12.762;13;E2024-C06  
2009;HW77   ;12.481;30.305; 9.73  ;20240331; 62.7 ; 140.4;  50.5 ; 17.9 ;417;21.393;7;MPO697732  
2010;LJ109  ;9.118;17.198;10.17  ;20240331;107.5 ; 135.8;  41.6 ; 24.8 ;307;13.158;7;MPO779340  
2010;EN65   ;20.966;40.120; 7.15  ;20240331; 61.9 ; 224.6; 234.3 ; 19.3 ;314;30.543;20;MPO745323  
2008;QD4    ;5.399;11.314;11.41  ;20240331;202.4 ;  68.4; 344.7 ; 42.1 ;354;8.357;10;MPO697450  
2010;EP65   ;33.034;61.434; 5.45  ;20240331; 10.2 ; 351.8; 205.1 ; 18.9 ;301;47.234;20;E2024-L81  
2010;KR59   ;12.957;46.537; 7.83  ;20240331; 31.3 ; 108.0;  46.8 ; 19.7 ;564;29.747;15;E2024-C37  
2008;UZ6    ;10.538;43.761;10.73  ;20240331; 32.7 ; 199.7; 240.5 ; 35.9 ;612;27.149;5;MPO697334  
2008;SJ236  ;6.113;15.678;12.30  ;20240331;143.8 ; 182.8; 234.4 ;  6.1 ;439;10.896;9;MPO697334  
2007;RW10   ;21.329;39.486; 6.73  ;20240331; 83.3 ;  97.2; 187.0 ; 36.0 ;299;30.407;21;E2023-Y63  
2006;XQ51   ;9.863;21.834; 9.97  ;20240331;121.2 ; 134.7; 233.7 ; 31.6 ;378;15.849;8;E2023-D68  
2006;SQ372  ;24.2381;948.950; 7.94  ;20240331;  0.2 ; 122.8; 197.4 ; 19.4 ;0.975 9;86.594;17;MPO697318  
2005;SC278  ;32.596;37.627; 7.31  ;20240331;326.3 ;  46.4;  27.5 ;  1.5 ;72;35.111;17;E2023-X62  
2004;PG115  ;36.479;145.961; 4.99  ;20240331;  8.5 ;  76.1; 230.6 ; 16.3 ;600;91.220;18;E2024-C06  
2008;QY40   ;36.815;88.822; 5.41  ;20240331;  0.4 ; 332.0;  43.3 ; 25.1 ;414;62.819;16;E2024-A05  
2005;QU182  ;37.122;190.282; 3.75  ;20240331; 15.6 ; 224.6;  78.5 ; 14.0 ;0.674 1;13.702;22;E2023-XQ1  
2008;FC76   ;10.186;19.308; 9.47  ;20240331; 63.6 ; 142.4; 245.5 ; 27.1 ;309;14.747;14;E2024-B79  
2002;KY14   ;8.635;16.515; 9.74  ;20240331;119.9 ;  99.9; 245.2 ; 19.5 ;313;12.575;13;E2024-CI1  
2006;SX368  ;11.995;32.470; 9.41  ;20240331; 47.4 ;  71.2; 280.0 ; 36.2 ;460;22.232;9;MPO696185  
2004;XA192  ;35.461;59.284; 4.23  ;20240331;  6.0 ; 131.8; 328.6 ; 38.1 ;251;47.373;19;E2024-H76  
